Id,SalePrice
1613,164769.57473130306
1614,113664.70070487076
1615,84131.30439262635
1616,82167.09385679859
1617,89170.86034017628
1618,129976.55256884942
1619,133144.3068773071
1620,184896.6566151225
1621,138216.23828666488
1622,146432.37406505356
1623,271543.5937792881
1624,217256.8874658226
1625,117083.44509224189
1626,168739.32457526334
1627,194651.1857239522
1628,277676.40794853575
1629,176467.08944255224
1630,370193.07816363656
1631,221349.2187281407
1632,242931.5003023543
1633,171406.20787342306
1634,183587.1370030417
1635,172245.57141801223
1636,151620.1630108735
1637,204306.14913461453
1638,168164.0633073513
1639,177627.28844093034
1640,245697.0408025335
1641,185760.55090236664
1642,244366.49291638288
1643,211708.91595352825
1644,231413.57496277377
1645,205607.45109610885
1646,160887.9646104531
1647,162032.5112223699
1648,134677.13824190598
1649,135973.13283248903
1650,111678.0356834932
1651,126110.84383217819
1652,101210.03549795419
1653,98895.79144145428
1654,148702.1373422967
1655,136076.70968005015
1656,139944.6434449094
1657,147824.25367810004
1658,147091.32194789845
1659,123149.70577779357
1660,150744.56458739552
1661,439545.1726731822
1662,400047.63566586684
1663,366273.23847357515
1664,529400.0631716453
1665,293245.4690134004
1666,325308.3636894572
1667,358484.74779014377
1668,336970.5798505501
1669,291001.5167651121
1670,334903.0431700646
1671,263831.5493930485
1672,433625.18305634364
1673,278688.9473850524
1674,230770.14002391227
1675,190065.91471731765
1676,184101.95225111375
1677,206480.41321177603
1678,484682.77840445185
1679,390735.3513133928
1680,313861.7432764136
1681,234607.3175691505
1682,310707.6335304211
1683,183002.74663744002
1684,170424.01477684258
1685,170077.66075048756
1686,164723.78989424015
1687,169328.61046813842
1688,186418.6220616088
1689,191300.35051564252
1690,193840.33649074615
1691,184468.91396140886
1692,246046.20427334114
1693,162515.7535068379
1694,179107.56886321263
1695,166779.50033382137
1696,266903.49172394257
1697,164874.9835264714
1698,349231.3361057016
1699,306602.739982407
1700,251487.0663072852
1701,264447.5326143688
1702,239694.11077074232
1703,233765.25912223253
1704,271815.07420014025
1705,227400.30901699144
1706,461965.4426426697
1707,208821.38477232552
1708,203088.50127628844
1709,255750.22379551985
1710,215520.23999617857
1711,262531.4552726368
1712,253586.7199609103
1713,276657.4266379431
1714,220833.42493974318
1715,207855.1848456386
1716,175073.50499089074
1717,175469.006141095
1718,137265.97482832454
1719,212313.33933013104
1720,239107.9921302644
1721,159042.05304897588
1722,123062.02585894133
1723,151325.14776044112
1724,201596.19148298327
1725,232608.52708270017
1726,182472.75271698367
1727,151329.66205710522
1728,168370.03707809024
1729,155229.24579399393
1730,131131.80945784342
1731,121592.63355617641
1732,128383.9253116442
1733,109643.56347339814
1734,118942.62490236283
1735,125904.52532516589
1736,108971.2890522054
1737,298733.5140512256
1738,225223.26816473954
1739,250242.27480294998
1740,213849.66471031957
1741,186726.1726129375
1742,171881.37047360046
1743,183421.5724359102
1744,313796.31253800524
1745,216168.50455323808
1746,209103.62912145894
1747,214846.0837159238
1748,217108.11522661682
1749,146248.41727698728
1750,126933.34239431006
1751,239263.7219670569
1752,115533.29701763857
1753,156734.3674352491
1754,206197.24092072638
1755,163981.83425117942
1756,118590.65728806643
1757,117408.91446195167
1758,140353.85003288588
1759,146353.21478320786
1760,166051.15230276604
1761,142937.98071461878
1762,174538.97984304768
1763,182162.86349454315
1764,116290.96078792335
1765,144937.63129105704
1766,192152.33101599917
1767,220036.5607444709
1768,134014.26572062247
1769,163202.19999652242
1770,148390.0277594273
1771,119878.62168470824
1772,140562.0073398478
1773,119504.50229031529
1774,147190.7070851489
1775,140430.54188033353
1776,123028.90352511675
1777,111552.11968127372
1778,138757.41981640153
1779,122115.24478235227
1780,175062.01895187324
1781,122980.43146364992
1782,91788.14251962825
1783,143444.17416886892
1784,110820.66037695782
1785,117399.14212775239
1786,137193.42902464807
1787,151069.72149950065
1788,66756.90254009054
1789,89793.36900231607
1790,93450.25202923894
1791,192025.02703564355
1792,151585.4240280081
1793,124184.9652235879
1794,145957.64861596975
1795,134190.9220256004
1796,122841.4348261186
1797,114286.85223039208
1798,119727.07872147701
1799,110809.25716002424
1800,126343.87767788857
1801,128404.39017164407
1802,129483.10145735437
1803,154321.08237137963
1804,138584.20383581272
1805,135117.24272240212
1806,119924.65791914033
1807,124180.0283981384
1808,114998.65512480287
1809,117674.87424917404
1810,132080.25246246546
1811,78435.03861977928
1812,96449.27283805449
1813,121048.68097349723
1814,98700.8093732628
1815,64574.48475353028
1816,97081.28458811382
1817,113193.926153414
1818,153675.1274585971
1819,137092.7092419581
1820,64998.675098933934
1821,107989.66736139481
1822,150446.75982545936
1823,48565.32745436308
1824,123112.03698760258
1825,137510.51680774885
1826,116532.0131525389
1827,112095.79920267758
1828,119474.42124501671
1829,113139.05338019009
1830,134654.77148336972
1831,140697.95975760656
1832,86778.4620957796
1833,141120.3396657352
1834,129246.68838633606
1835,116123.11237449497
1836,118690.93019340553
1837,83897.24736838914
1838,126901.3168392728
1839,104038.29556919697
1840,134412.03652536456
1841,136661.22462073807
1842,114177.18787962188
1843,123867.16788466861
1844,141408.96954432852
1845,144262.6074391092
1846,157925.0232579155
1847,174079.0130260864
1848,62579.33983847011
1849,102918.65134816994
1850,118997.98568331145
1851,142491.1583917762
1852,123964.29979393436
1853,125161.23108007736
1854,153587.5625095417
1855,141570.90997446142
1856,228352.51709363842
1857,139949.7951952243
1858,126415.03171105402
1859,109506.04648344818
1860,134772.8068824408
1861,108887.7267227737
1862,303005.8384732876
1863,288159.372157229
1864,288174.85908188915
1865,333223.4226681118
1866,316945.94609484455
1867,217800.32414355455
1868,276594.5461647758
1869,200534.68078826444
1870,220836.18109172783
1871,237850.58360696663
1872,168997.75471459868
1873,244586.82457792116
1874,144242.99575122184
1875,201137.2850298601
1876,198427.86437648264
1877,208254.78004335598
1878,189873.9171311478
1879,130966.72964983134
1880,126247.90800366746
1881,250569.16394956832
1882,238455.0723960226
1883,185860.56286756968
1884,203207.48635093844
1885,230467.68157141472
1886,275599.8727240666
1887,209195.28450377754
1888,264611.6760457975
1889,166873.09009447636
1890,107856.5214803257
1891,131275.99824935276
1892,101458.30651178147
1893,127574.04508501767
1894,119501.56380342801
1895,127630.56810566358
1896,121254.36237730745
1897,113444.4757004988
1898,114655.01482972663
1899,168744.262505317
1900,151118.9153314942
1901,171104.91547715355
1902,176842.23699240148
1903,219466.19399134623
1904,133157.31904668745
1905,198240.35002150742
1906,99237.00152884642
1907,205785.32785976815
1908,111929.77844363028
1909,137312.5762181939
1910,119350.5769555995
1911,231660.40896982356
1912,306284.6177668172
1913,145281.1967975895
1914,57231.987218936134
1915,317446.77354883455
1916,50095.72600542484
1917,243385.94793393448
1918,147087.07605936882
1919,170893.66608689917
1920,155868.78010102914
1921,380207.21889355086
1922,308574.4631076802
1923,227395.04986352907
1924,228069.5195642138
1925,195085.05316097374
1926,367838.5065843069
1927,128488.75855893039
1928,162732.7432844108
1929,118450.98970914591
1930,135302.1198376176
1931,136934.38338696316
1932,138373.47290202303
1933,175629.35096911548
1934,182222.43537176857
1935,170810.7030184933
1936,197782.95356190973
1937,177100.96050394003
1938,163821.1617909923
1939,225352.58101332647
1940,193673.7614336053
1941,160806.9826702288
1942,181458.42358331685
1943,214507.88203366447
1944,362142.6647774257
1945,392198.02836203785
1946,145586.84361702838
1947,317671.57761971507
1948,157908.45014847722
1949,255362.65146736198
1950,174423.85926248523
1951,246001.54834394122
1952,207422.21858683066
1953,160154.4370216572
1954,173533.2950586956
1955,129546.99799215433
1956,310525.8349826711
1957,152523.13484429187
1958,292970.0067437969
1959,146706.9368907473
1960,113847.40947021855
1961,122429.14837358653
1962,99311.75962174284
1963,105488.37220976454
1964,104214.65214678326
1965,147351.332483999
1966,132540.9890132875
1967,283345.18864956027
1968,438836.585820783
1969,376380.67360137904
1970,422147.9595254028
1971,505210.6083203555
1972,369406.4285664861
1973,264167.93206510926
1974,323715.1451235008
1975,533015.7310648144
1976,263949.96510888136
1977,349565.35839525255
1978,349811.2163010815
1979,305255.9376418724
1980,195562.8177339525
1981,331084.4694752207
1982,209837.14682496563
1983,197344.9984341026
1984,169047.18550701207
1985,222298.22505663114
1986,206774.88865223285
1987,187066.57908776554
1988,172679.93386187908
1989,190083.76089034445
1990,204921.03935606475
1991,211427.0853657312
1992,212471.77320107905
1993,164124.92326576752
1994,224466.27695309528
1995,183905.50945233626
1996,241550.93105184133
1997,308250.8482736056
1998,309152.34409202234
1999,275228.10268091917
2000,292958.09689306095
2001,272484.6527940187
2002,221789.33069390757
2003,247403.70369868766
2004,280008.50094326393
2005,216205.7837674129
2006,221414.59250879474
2007,240344.8383544608
2008,213124.51018428462
2009,192921.43916431806
2010,193172.45931972118
2011,139454.13871915595
2012,170878.25962103388
2013,175506.47193396505
2014,181049.56343882642
2015,205994.9818250635
2016,188415.38680700128
2017,191254.90627095176
2018,120866.42210424175
2019,129968.40099166696
2020,100880.67846793291
2021,103818.33702244119
2022,192245.36201048963
2023,142682.25852879096
2024,283207.22365806333
2025,367854.27950192726
2026,175752.64285526244
2027,163659.14582721467
2028,153808.7946448548
2029,164470.3016192037
2030,264279.46929844696
2031,227712.017816545
2032,242987.99563776754
2033,251387.49831042232
2034,171523.0461660409
2035,218057.28909690358
2036,196071.28414172682
2037,205682.9899332617
2038,312004.9728412947
2039,219058.10110171314
2040,316682.61719166255
2041,276835.04666890076
2042,208465.1514502955
2043,178812.5962451829
2044,167966.91550032288
2045,204213.09237697558
2046,139934.43989411794
2047,139226.21870117547
2048,140686.02044811932
2049,141742.8818937045
2050,169537.93020709662
2051,108755.16770705843
2052,126551.85105363531
2053,145979.41046739757
2054,85258.7100419632
2055,141809.8925194782
2056,142455.80739446037
2057,114509.76125930993
2058,207397.0674940315
2059,135189.73517028883
2060,175735.0921927781
2061,165986.34378887503
2062,131119.99713376473
2063,115561.76192622645
2064,132396.65634033317
2065,119668.01636023447
2066,163011.8318427504
2067,100234.66110592967
2068,147987.37550707677
2069,77811.99377800491
2070,103563.06243759255
2071,103357.11482350311
2072,132911.6609189432
2073,125736.95344443413
2074,184837.31663599156
2075,146375.14561738062
2076,107038.75444786227
2077,158504.22122291775
2078,119516.82080379633
2079,131257.4435276498
2080,115813.39211425927
2081,134547.263246659
2082,112684.68030912342
2083,149423.3192202779
2084,107482.89536647491
2085,123957.34717846882
2086,108299.82270390852
2087,123700.53517999497
2088,101905.3416983132
2089,94423.34005492611
2090,122006.33146045532
2091,106140.93016488747
2092,124795.51524508787
2093,104452.45064432277
2094,113801.16283483437
2095,138513.2393043192
2096,83043.13222548403
2097,91753.60257936822
2098,146664.69506594958
2099,59803.549201233334
2100,67088.53590779046
2101,120704.88744701176
2102,115968.78174848856
2103,111080.8210267251
2104,135613.24268632923
2105,122546.2981185711
2106,73819.63554339878
2107,188004.4125990409
2108,111519.44190259237
2109,112626.5905517962
2110,124917.03472311351
2111,129409.93918612161
2112,136984.56531583396
2113,128860.07599235169
2114,119726.7078155861
2115,165231.39174171453
2116,112953.70738189862
2117,148774.00042827343
2118,125004.47112543152
2119,113499.75256235685
2120,119294.06852086395
2121,102793.09046456839
2122,117390.9953734978
2123,93014.91267022814
2124,160308.6996370349
2125,127309.6468138295
2126,175403.3501798248
2127,182324.61791638727
2128,121353.78183357895
2129,93786.54779313435
2130,127542.6137165336
2131,132814.60714278274
2132,100600.8762638036
2133,121671.50115235055
2134,109543.07019942216
2135,87033.26081187467
2136,73207.70939281603
2137,103321.12734805427
2138,130788.61290488728
2139,148985.918185928
2140,136589.28665388274
2141,150727.0428595602
2142,129995.58566978641
2143,149287.3390214852
2144,112123.8894808801
2145,135875.84420980405
2146,153433.51969782313
2147,137653.93072238387
2148,121238.71880087045
2149,133952.6554609448
2150,223495.15760042175
2151,119001.77177963495
2152,166427.23258719625
2153,167140.0173655681
2154,100684.42933622666
2155,136019.18159883906
2156,256852.045864329
2157,227797.34642632605
2158,238153.69691097745
2159,208737.739638007
2160,179757.32425583762
2161,224407.7425664645
2162,426413.22268288065
2163,331576.48413643625
2164,245317.45698555073
2165,210566.29987501932
2166,146768.89986088368
2167,221290.97721236854
2168,194341.84306463026
2169,194263.6386816488
2170,215264.29275450256
2171,152444.51571747824
2172,123499.54634172372
2173,176965.84170623173
2174,220916.4008858623
2175,292746.98637922195
2176,305712.84371359064
2177,239649.0557745005
2178,207601.58619427626
2179,141123.71058762594
2180,216107.0598732635
2181,188683.60092778917
2182,209939.440942463
2183,187891.82844106245
2184,121392.6398013153
2185,122309.45170892935
2186,135072.1105416123
2187,153106.41121241124
2188,151538.46391858655
2189,311415.675104818
2190,73329.75370026764
2191,75424.53032028193
2192,82890.68602063946
2193,106799.64423727608
2194,96402.72156949388
2195,108384.33310269298
2196,95609.56058781216
2197,126522.71153101926
2198,150912.10859652917
2199,167854.6668744951
2200,152337.82997043693
2201,152449.08409123516
2202,208443.93088459497
2203,151308.36740027112
2204,193626.41031715515
2205,138679.5212706858
2206,140205.97175891956
2207,175235.44869927687
2208,263436.6268601695
2209,240016.3580418883
2210,121465.94885766957
2211,110651.52799725578
2212,124393.55624735086
2213,99828.02701649674
2214,129552.33083079944
2215,104703.16901040371
2216,153909.10399190348
2217,54965.238932996865
2218,63453.356445752215
2219,71073.13712281079
2220,63084.51011184102
2221,318329.5587932684
2222,290358.4753820479
2223,269429.647621203
2224,209235.00471558888
2225,126701.56450434157
2226,189527.58747809447
2227,184741.54458520422
2228,254653.51864994835
2229,250370.74052928246
2230,149481.3988433797
2231,204009.7060761585
2232,173457.8267473072
2233,182099.6517325186
2234,229075.58712082027
2235,216610.9646053479
2236,254116.11678170672
2237,302182.3773786845
2238,194143.1332056438
2239,114079.02281419074
2240,157816.6700665524
2241,156068.9992094706
2242,113083.91836063111
2243,113178.8543746405
2244,98414.12060727892
2245,93809.90356951322
2246,142333.78741210507
2247,101619.1662430177
2248,124338.33318819667
2249,125960.57401703019
2250,128442.35796910735
2251,95366.7313338604
2252,176097.31779842929
2253,153703.31031134966
2254,175832.85429381576
2255,183678.95351616744
2256,171157.3964729445
2257,211348.24000862363
2258,158720.5431470617
2259,180055.92903305238
2260,144368.6416878744
2261,201427.6825767587
2262,216593.16841179892
2263,373810.301998425
2264,548300.9284610739
2265,182226.18374623265
2266,297253.18715851323
2267,390555.4279596103
2268,425843.0248043847
2269,149967.69539125692
2270,187825.0432378015
2271,207307.72174132094
2272,190558.93598751732
2273,162750.62312755056
2274,186607.20887089166
2275,164543.30742136025
2276,195175.48634442707
2277,181416.5196869122
2278,147347.99879883116
2279,142896.86298998818
2280,102950.13919030598
2281,165216.93596041837
2282,182721.90311389565
2283,106914.28773881444
2284,116391.15826393379
2285,131278.70228821112
2286,121892.54702167242
2287,366158.33296110044
2288,262249.9509407374
2289,373432.3643689096
2290,482000.4410514478
2291,328854.613657543
2292,437390.7411039028
2293,496004.96349918965
2294,413294.92889268085
2295,500176.2670753768
2296,290421.08535995294
2297,338540.90962141484
2298,325846.77486703004
2299,366169.22689839796
2300,326984.36672276026
2301,294228.9197095943
2302,249726.3220077043
2303,241571.30301376965
2304,254583.43000195725
2305,191000.8949354634
2306,185036.00375104562
2307,192951.84282636968
2308,216907.30948017573
2309,268227.12590633106
2310,203200.9805606842
2311,200680.00396668387
2312,169464.94598024164
2313,163026.54048009962
2314,168527.21392151856
2315,180000.4237207615
2316,192039.24592060575
2317,191283.36350411497
2318,179056.97554366037
2319,184020.3717600553
2320,179745.8035889321
2321,235812.45890582906
2322,180693.9596528218
2323,193769.91105264754
2324,169877.9495045864
2325,208356.09383948447
2326,171679.32396028747
2327,199087.74891338905
2328,219309.7811416784
2329,189814.15737287098
2330,184406.4862733989
2331,344043.7465611508
2332,400568.99661945185
2333,323901.49063598004
2334,247329.10185395466
2335,268258.73478733905
2336,312581.62429290207
2337,191798.80558833745
2338,258129.9302820673
2339,204585.86898468988
2340,393461.21656245884
2341,217915.4339320989
2342,233617.50638474413
2343,231555.27752611795
2344,208239.34414088374
2345,235857.707779232
2346,214713.64373188285
2347,201869.2155939257
2348,244762.9411631892
2349,185437.44022253854
2350,306852.7537133829
2351,259976.28723036067
2352,241288.59739919737
2353,243639.13718458204
2354,143477.57651432237
2355,147201.49076788066
2356,146882.5877264743
2357,185516.0443509875
2358,199578.7796798921
2359,135647.68072617624
2360,117998.84030981502
2361,135814.27245080745
2362,281595.46404366026
2363,145084.33882126538
2364,153731.61411491723
2365,216079.53837850405
2366,193164.97853358492
2367,216732.3300714131
2368,215667.71533681903
2369,214867.99934266644
2370,163227.13081380498
2371,163741.8993833059
2372,196112.9412961313
2373,275316.1619313018
2374,339663.00563689787
2375,243035.1173283042
2376,319126.0202161199
2377,376774.61885704414
2378,142030.23207543895
2379,199641.7561085186
2380,151311.55135553016
2381,178446.46334242172
2382,198012.8626653037
2383,193930.40399081827
2384,234451.73220252237
2385,155810.1677424036
2386,138045.57967276382
2387,137389.98021988876
2388,93498.61046847372
2389,115169.51311721094
2390,144656.6426434227
2391,141416.18090294587
2392,111839.89343645576
2393,163943.9864294705
2394,148276.62897178938
2395,207901.741917602
2396,132881.4366010746
2397,214346.1690436678
2398,119491.38844839693
2399,70940.25616410014
2400,74446.9373230907
2401,122004.60148405617
2402,133821.34260623695
2403,144522.48406467983
2404,140035.5283873574
2405,162543.4624906518
2406,140121.52428230536
2407,126227.81238745643
2408,134749.41867011847
2409,122096.2914089656
2410,164681.7507095401
2411,116765.14808176745
2412,155123.3043795341
2413,128974.19074733446
2414,141342.37643159795
2415,131169.3564250421
2416,122882.69786816428
2417,125261.41958344115
2418,127695.06034985538
2419,130803.12504381909
2420,125031.78386695226
2421,134945.12272310973
2422,107400.36410142836
2423,114838.73949060852
2424,152392.89034010423
2425,189169.26342131328
2426,125323.2509819446
2427,110992.05638747192
2428,184250.65535834443
2429,110199.13738422253
2430,130771.18118005276
2431,121060.9411517133
2432,142776.9954728231
2433,136102.02199539388
2434,130670.63251464457
2435,146412.75373055183
2436,109358.78134053423
2437,112195.10231095544
2438,128004.44869838543
2439,103005.63326371618
2440,121429.6675316764
2441,91161.03612248362
2442,101751.33062811433
2443,114211.35070721238
2444,124691.89481570851
2445,86920.07024724853
2446,123777.96558423521
2447,156098.7244877231
2448,118163.19015711102
2449,106997.72727821757
2450,144994.63435377766
2451,109602.91001569178
2452,184306.2443484496
2453,90603.66994353056
2454,121112.11643043488
2455,104712.33020472863
2456,131787.20879339025
2457,134679.44473619576
2458,137281.1589429737
2459,110580.5764582872
2460,144418.073509372
2461,121850.01204172999
2462,130466.32622779347
2463,130600.60839370695
2464,171431.6646309639
2465,128706.63346514027
2466,116100.33103673009
2467,116819.79399727042
2468,96924.8559966178
2469,98366.61309708655
2470,186837.9130994263
2471,189795.57704365367
2472,150402.8860682246
2473,113818.79996653483
2474,81109.47174092222
2475,203889.1433787744
2476,122310.97428202252
2477,133481.20531453958
2478,155188.90238684224
2479,109237.42908846993
2480,140351.66315852865
2481,126445.12606437916
2482,127715.89940742737
2483,114380.38130423265
2484,121434.5576465177
2485,118897.42495414562
2486,142729.6033253522
2487,186688.51493587525
2488,160404.26589099478
2489,158962.47450674424
2490,142225.7511398914
2491,76765.8509570901
2492,196478.18797599492
2493,144976.11465166564
2494,137978.01453550922
2495,83301.72687166464
2496,224105.5066556311
2497,153101.62384042257
2498,116393.93617112908
2499,88146.89988995437
2500,116316.09097272031
2501,134617.09959496892
2502,133790.7098339132
2503,92390.34748963953
2504,175285.79969369256
2505,226693.4807744034
2506,238817.3608746601
2507,288545.78869262495
2508,238632.00335130934
2509,211478.20816020822
2510,210792.1806364339
2511,173960.83433706776
2512,211142.99435616276
2513,213717.72259979942
2514,266526.3903180461
2515,153949.4024328169
2516,171039.44468242864
2517,144068.03870602977
2518,156624.82673445862
2519,240821.8390885683
2520,216925.3211702814
2521,187641.4152419221
2522,219628.43217931318
2523,116550.475876741
2524,135303.3162118421
2525,135190.75052539748
2526,144818.6508721784
2527,124170.04670613192
2528,127032.0412445349
2529,160318.2447719402
2530,123723.98758658429
2531,258561.44925536824
2532,222290.16430150997
2533,195241.09077932028
2534,223076.13463473873
2535,294681.74708837457
2536,224635.0321723634
2537,241262.74270574015
2538,185475.58327468007
2539,187966.26050855455
2540,175729.90077250398
2541,177297.7735595855
2542,161128.73056301844
2543,127881.62361431461
2544,114799.78202860669
2545,127499.84724408033
2546,121370.81098723179
2547,129646.40276259233
2548,155632.45407536154
2549,159874.9269278952
2550,1540311.593266341
2551,137386.5226916024
2552,128962.00778272672
2553,77209.36632303201
2554,81579.27192828577
2555,114030.804652605
2556,102014.71526175794
2557,104515.76251272713
2558,121179.57773454378
2559,153976.96749337812
2560,160829.17493916006
2561,154473.5981197508
2562,134316.21625904427
2563,150499.0556531704
2564,211434.84775754265
2565,146941.5570860282
2566,187052.9420949994
2567,152011.17206076128
2568,197788.85867645073
2569,228810.92638023957
2570,117162.84432781159
2571,204295.4428832669
2572,154766.49290909365
2573,235040.2078890383
2574,343434.590368464
2575,126025.2315315216
2576,102587.84378787504
2577,145503.58185739437
2578,81431.72596385998
2579,53893.05954795361
2580,84646.33605942636
2581,100001.20474589383
2582,109282.67858825198
2583,293006.34784253995
2584,175591.56964370745
2585,182172.00583769314
2586,221034.27706258444
2587,200373.53105653488
2588,143071.54127972331
2589,152470.6986252464
2590,189515.47757874936
2591,215112.2353753689
2592,210454.74809206818
2593,222988.9714032393
2594,172554.66529855423
2595,196906.3314262683
2596,277666.76151505706
2597,176442.56933322598
2598,279931.46707462246
2599,319997.9710108299
2600,145925.72777585464
2601,144494.45233923008
2602,86752.91165669895
2603,91946.77353874625
2604,87187.37793642835
2605,91710.03944508122
2606,147180.1235835438
2607,212274.84166395434
2608,178952.94853784962
2609,162273.75251920216
2610,100010.70436828949
2611,129709.67100993448
2612,158811.51136659228
2613,124104.75957909244
2614,123239.69195928278
2615,153860.19436617562
2616,142034.76131771805
2617,181389.54843761105
2618,183017.1064967409
2619,194827.24261682812
2620,188151.64980238414
2621,171967.57373578785
2622,177017.21052327193
2623,236249.9360765435
2624,299656.1951790268
2625,303682.46049425926
2626,164432.95413488444
2627,168654.08525238652
2628,494517.95698289725
2629,555365.9790440877
2630,391468.2333155488
2631,513489.12155097234
2632,420268.62154037226
2633,300109.22418770654
2634,433486.8886363532
2635,155373.8264128288
2636,176911.14771667603
2637,178516.8804710329
2638,259952.68959339336
2639,178641.1207409623
2640,150876.41348643458
2641,110515.90163322707
2642,190759.7641968074
2643,107697.38479385182
2644,110358.29571800305
2645,106378.61541455396
2646,100047.98018275379
2647,109443.57107243076
2648,146506.61294193953
2649,144911.91697322414
2650,129696.0132074963
2651,140749.32447145632
2652,410227.4309827507
2653,239563.25041966286
2654,255791.68455087312
2655,404008.11875120795
2656,320923.660913638
2657,363809.7334379977
2658,305580.70271458727
2659,300947.5535796329
2660,358880.85574655305
2661,351244.5994618067
2662,360411.8694302741
2663,285278.2337578826
2664,261897.39580806528
2665,325923.3403736536
2666,272196.49178721086
2667,167264.01385345505
2668,175354.8180823597
2669,182090.6024565931
2670,272074.3676950589
2671,187849.13478847628
2672,188814.1799612761
2673,197382.9132315777
2674,194423.91259583694
2675,176243.96461924346
2676,188077.0603290697
2677,201010.4846375371
2678,255006.31998435434
2679,265717.8816676695
2680,278346.50984578795
2681,400770.537744445
2682,325756.08412381966
2683,585344.1495867023
2684,312176.6945849175
2685,315992.1903622184
2686,242567.88556783015
2687,298847.71032081865
2688,212796.92215334668
2689,207152.053130572
2690,442965.2247010739
2691,191920.34670073428
2692,143465.1555081728
2693,198925.12299549737
2694,137739.11676809052
2695,190654.49060090442
2696,183304.94210859205
2697,187842.13860423482
2698,192473.87915139823
2699,169608.56840218947
2700,150960.65520510147
2701,150960.09838724602
2702,116529.24402842198
2703,125918.2632308347
2704,135211.30526951328
2705,115581.13188018292
2706,112982.30398651831
2707,118352.65666501605
2708,128948.99290506238
2709,98595.0697857347
2710,122331.20757720609
2711,331909.94511996425
2712,383437.43787021254
2713,169858.95218130125
2714,153528.99203905035
2715,171509.83258527308
2716,157152.386429109
2717,200585.58657445098
2718,217812.88449967845
2719,148618.47004549333
2720,166540.11592918364
2721,135399.169764657
2722,161679.2661589487
2723,135165.9326137185
2724,129618.14396392366
2725,132934.5531737048
2726,144903.3869083021
2727,157833.32949875735
2728,177605.8932021824
2729,145554.32308872102
2730,140262.9731058534
2731,124118.54345816244
2732,120427.04712276557
2733,153046.68054474142
2734,113753.82019639075
